DEPLOYMENT_DATE,SITE,BLOCK,PLOT,CAGE_ID,SPECIES,date_start,date_alive,num_alive,num_dead,death_t_f
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-12,10,23,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-19,7,3,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-19,7,3,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-08-19,7,3,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-09-02,5,2,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-09-02,5,2,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-09-16,1,4,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-09-16,1,4,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-09-16,1,4,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-09-16,1,4,1
8/11/18,INTERM,2,WC,I2WC3,DEVA,2018-07-28,2018-09-30,0,1,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-05,22,18,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-12,10,12,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-12,10,12,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-12,10,12,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-12,10,12,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-12,10,12,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-12,10,12,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-12,10,12,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-12,10,12,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-12,10,12,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-12,10,12,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-12,10,12,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-12,10,12,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-19,7,3,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-19,7,3,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-19,7,3,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-08-26,6,1,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-09-02,3,3,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-09-02,3,3,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-09-02,3,3,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-09-16,2,1,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-09-30,1,1,1
8/11/18,INTERM,2,WC,I2WC3,IXPA,2018-07-28,2018-10-07,0,1,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-05,24,16,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-12,12,12,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-12,12,12,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-12,12,12,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-12,12,12,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-12,12,12,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-12,12,12,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-12,12,12,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-12,12,12,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-12,12,12,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-12,12,12,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-12,12,12,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-12,12,12,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-19,9,3,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-19,9,3,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-19,9,3,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-26,4,5,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-26,4,5,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-26,4,5,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-26,4,5,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-08-26,4,5,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-09-02,3,1,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-09-30,0,3,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-09-30,0,3,1
8/11/18,INTERM,3,WC,I3WC1,DEVA,2018-07-28,2018-09-30,0,3,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-05,29,11,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-05,29,11,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-05,29,11,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-05,29,11,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-05,29,11,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-05,29,11,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-05,29,11,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-05,29,11,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-05,29,11,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-05,29,11,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-05,29,11,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-12,11,18,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-19,6,5,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-19,6,5,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-19,6,5,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-19,6,5,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-19,6,5,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-26,2,4,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-26,2,4,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-26,2,4,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-08-26,2,4,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-09-02,1,1,1
8/11/18,INTERM,3,WC,I3WC1,IXPA,2018-07-28,2018-09-16,0,1,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-05,32,8,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-05,32,8,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-05,32,8,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-05,32,8,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-05,32,8,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-05,32,8,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-05,32,8,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-05,32,8,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-12,18,14,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-12,18,14,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-12,18,14,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-12,18,14,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-12,18,14,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-12,18,14,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-12,18,14,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-12,18,14,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-12,18,14,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-12,18,14,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-12,18,14,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-12,18,14,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-12,18,14,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-12,18,14,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-19,16,2,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-19,16,2,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-26,12,4,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-26,12,4,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-26,12,4,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-08-26,12,4,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-09-02,9,3,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-09-02,9,3,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-09-02,9,3,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-09-16,8,1,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-09-30,5,3,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-09-30,5,3,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-09-30,5,3,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-10-07,3,2,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-10-07,3,2,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-10-21,2,1,1
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-10-21,2,1,0
8/11/18,INTERM,3,WC,I3WC2,DEVA,2018-07-28,2018-10-21,2,1,0
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-12,16,14,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-12,16,14,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-12,16,14,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-12,16,14,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-12,16,14,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-12,16,14,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-12,16,14,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-12,16,14,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-12,16,14,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-12,16,14,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-12,16,14,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-12,16,14,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-12,16,14,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-12,16,14,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-19,8,8,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-19,8,8,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-19,8,8,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-19,8,8,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-19,8,8,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-19,8,8,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-19,8,8,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-19,8,8,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-08-26,7,1,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-09-02,3,4,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-09-02,3,4,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-09-02,3,4,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-09-02,3,4,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-09-16,0,3,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-09-16,0,3,1
8/11/18,INTERM,3,WC,I3WC2,IXPA,2018-07-28,2018-09-16,0,3,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-05,30,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-12,20,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-12,20,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-12,20,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-12,20,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-12,20,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-12,20,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-12,20,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-12,20,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-12,20,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-12,20,10,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-19,16,4,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-19,16,4,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-19,16,4,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-19,16,4,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-26,11,5,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-26,11,5,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-26,11,5,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-26,11,5,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-08-26,11,5,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-09-02,6,5,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-09-02,6,5,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-09-02,6,5,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-09-02,6,5,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-09-02,6,5,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-09-16,3,3,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-09-16,3,3,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-09-16,3,3,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-09-30,0,3,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-09-30,0,3,1
8/11/18,INTERM,3,WC,I3WC3,DEVA,2018-07-28,2018-09-30,0,3,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-05,28,12,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-05,28,12,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-05,28,12,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-05,28,12,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-05,28,12,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-05,28,12,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-05,28,12,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-05,28,12,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-05,28,12,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-05,28,12,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-05,28,12,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-05,28,12,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-12,12,16,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-12,12,16,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-12,12,16,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-12,12,16,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-12,12,16,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-12,12,16,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-12,12,16,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-12,12,16,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-12,12,16,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-12,12,16,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-12,12,16,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-12,12,16,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-12,12,16,1
8/11/18,INTERM,3,WC,I3WC3,IXPA,2018-07-28,2018-08-12,12,16,1
